datetime,uid,date,day_slot,is_randomized,avail,send,returned_message,response,activity,location,weather,temperature,jbsteps30pre,study_day,is_weekday
2015-09-14 21:30:00,1,2015-09-14,4,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_hot,0.0,55,True
2015-09-14 23:30:00,1,2015-09-14,5,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,STILL,Home,Clear,temp_warm,0.0,55,True
2015-09-15 10:30:00,1,2015-09-15,1,False,True,0,donotnotify,no_send,STILL,Home,MostlyCloudy,temp_cool,19.0,56,True
2015-09-15 16:30:00,1,2015-09-15,2,True,True,1,Our bodies are made to move Even 3 minutes of walking around your building can make a difference Can you take a 3minute break,no_response,STILL,Work,Clear,temp_warm,0.0,56,True
2015-09-15 18:30:00,1,2015-09-15,3,False,False,0,donotnotify,no_send,ON_MOVE,Healthcare,Clear,temp_warm,1105.0,56,True
2015-07-24 17:00:00,2,2015-07-24,2,True,True,2,Hows your energy level this afternoon A 1015 minute walk can enliven your body,good,STILL,University,Clear,temp_warm,81.0,1,True
2015-07-24 22:00:00,2,2015-07-24,4,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_hot,94.0,1,True
2015-07-25 00:30:00,2,2015-07-25,5,True,True,2,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,no_response,STILL,ElectronicsStore,Clear,temp_warm,0.0,2,False
2015-07-25 12:30:00,2,2015-07-25,1,False,True,0,donotnotify,no_send,STILL,Restaurant,Clear,temp_warm,293.0,2,False
2015-07-25 22:00:00,2,2015-07-25,4,True,False,0,donotnotify,no_send,ON_MOVE,Store,Overcast,temp_hot,0.0,2,False
2015-07-26 00:30:00,2,2015-07-26,5,False,True,0,donotnotify,no_send,STILL,Restaurant,Rain,temp_warm,933.0,3,False
2015-07-26 12:30:00,2,2015-07-26,1,True,True,1,Busy weekend We can help you plan ahead Where might you find a few 1015 minute slots for walks,no_response,STILL,University,Clear,temp_warm,0.0,3,False
2015-07-26 17:00:00,2,2015-07-26,2,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,STILL,ElectronicsStore,Clear,temp_hot,0.0,3,False
2015-07-26 19:00:00,2,2015-07-26,3,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,STILL,Healthcare,Clear,temp_hot,578.0,3,False
2015-07-26 22:00:00,2,2015-07-26,4,True,False,0,donotnotify,no_send,ON_MOVE,Store,PartlyCloudy,temp_hot,508.0,3,False
2015-07-27 00:30:00,2,2015-07-27,5,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_warm,0.0,4,True
2015-07-27 12:30:00,2,2015-07-27,1,True,True,1,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,no_response,STILL,University,Clear,temp_mild,0.0,4,True
2015-07-27 17:00:00,2,2015-07-27,2,False,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_hot,200.0,4,True
2015-07-27 19:00:00,2,2015-07-27,3,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,no_response,STILL,University,Clear,temp_hot,1419.0,4,True
2015-07-27 22:00:00,2,2015-07-27,4,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_hot,18.0,4,True
2015-07-28 00:30:00,2,2015-07-28,5,True,True,1,Some fresh evening air is a great way to unwind after a long day Are you up for a brisk walk,good,STILL,University,Clear,temp_warm,139.0,5,True
2015-07-28 12:30:00,2,2015-07-28,1,True,True,1,Need a coffee break How about a walk to a nearby coffee shop If you have extra time maybe you could pick one farther away,no_response,STILL,University,Clear,temp_mild,0.0,5,True
2015-07-28 17:00:00,2,2015-07-28,2,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_hot,0.0,5,True
2015-07-28 19:00:00,2,2015-07-28,3,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,STILL,University,Clear,temp_hot,0.0,5,True
2015-07-28 22:00:00,2,2015-07-28,4,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_hot,284.0,5,True
2015-07-29 12:30:00,2,2015-07-29,1,False,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_mild,0.0,6,True
2015-07-29 17:00:00,2,2015-07-29,2,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,no_response,STILL,University,Clear,temp_hot,0.0,6,True
2015-07-29 19:00:00,2,2015-07-29,3,True,True,1,Head up Its great walking weather right now Think how invigorated youll feel after a short walk,no_response,STILL,University,MostlyCloudy,temp_hot,1642.0,6,True
2015-07-29 22:00:00,2,2015-07-29,4,False,True,0,donotnotify,no_send,STILL,University,MostlyCloudy,temp_warm,0.0,6,True
2015-07-30 00:30:00,2,2015-07-30,5,True,True,1,In the mood to do good Head to the park with a small trash bag set a goal of picking up 10 pieces of trash during your walk,no_response,STILL,Store,PartlyCloudy,temp_warm,0.0,7,True
2015-07-30 12:30:00,2,2015-07-30,1,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_mild,0.0,7,True
2015-07-30 17:00:00,2,2015-07-30,2,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_warm,1551.0,7,True
2015-07-30 19:00:00,2,2015-07-30,3,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_hot,565.0,7,True
2015-07-31 00:30:00,2,2015-07-31,5,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,STILL,University,Clear,temp_warm,0.0,8,True
2015-07-31 12:30:00,2,2015-07-31,1,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_warm,0.0,8,True
2015-07-31 22:00:00,2,2015-07-31,4,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_hot,0.0,8,True
2015-08-01 00:30:00,2,2015-08-01,5,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,STILL,ElectronicsStore,Clear,temp_warm,0.0,9,False
2015-08-01 17:00:00,2,2015-08-01,2,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_warm,71.0,9,False
2015-08-01 19:00:00,2,2015-08-01,3,True,True,1,Did you know that walking boosts memory your ability to learn Increase your daily step count we bet you wont forget,no_response,STILL,Healthcare,PartlyCloudy,temp_hot,74.0,9,False
2015-08-01 22:00:00,2,2015-08-01,4,True,True,1,Planning to watch TV tonight Taking a walk even 5 minutes before the show will help you relax unwind,good,STILL,University,PartlyCloudy,temp_warm,0.0,9,False
2015-08-02 00:30:00,2,2015-08-02,5,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_warm,20.0,10,False
2015-08-02 12:30:00,2,2015-08-02,1,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_mild,0.0,10,False
2015-08-02 19:00:00,2,2015-08-02,3,True,True,2,What a great afternoon How about taking a walk around the block for some fresh air,no_response,STILL,ElectronicsStore,Clear,temp_hot,97.0,10,False
2015-08-02 22:00:00,2,2015-08-02,4,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_hot,66.0,10,False
2015-08-03 00:30:00,2,2015-08-03,5,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,STILL,University,Clear,temp_hot,2912.0,11,True
2015-08-03 22:00:00,2,2015-08-03,4,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_warm,121.0,11,True
2015-08-04 17:00:00,2,2015-08-04,2,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,STILL,University,Clear,temp_warm,231.0,12,True
2015-08-04 19:00:00,2,2015-08-04,3,True,True,2,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,good,STILL,University,PartlyCloudy,temp_warm,0.0,12,True
2015-08-04 22:00:00,2,2015-08-04,4,True,True,1,If you take a brisk walk now how will you feel for the rest of the day Spoiler alert More energized,no_response,STILL,University,PartlyCloudy,temp_warm,18.0,12,True
2015-08-05 00:30:00,2,2015-08-05,5,False,False,0,donotnotify,no_send,ON_MOVE,University,PartlyCloudy,temp_warm,21.0,13,True
2015-08-05 13:30:00,2,2015-08-05,1,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_mild,0.0,13,True
2015-08-05 17:00:00,2,2015-08-05,2,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_warm,1683.0,13,True
2015-08-05 19:00:00,2,2015-08-05,3,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_warm,0.0,13,True
2015-08-05 22:00:00,2,2015-08-05,4,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_warm,329.0,13,True
2015-08-06 00:30:00,2,2015-08-06,5,True,True,1,How do you feel on days you dont walk What could you do to fit in a walk even 510 minutes tonight,no_response,STILL,University,Clear,temp_mild,417.0,14,True
2015-08-06 17:00:00,2,2015-08-06,2,True,True,1,Taking a short stroll after lunch can really help your digestion Are you able to fit in 10 minutes of movement right now,no_response,STILL,University,PartlyCloudy,temp_warm,292.0,14,True
2015-08-06 19:00:00,2,2015-08-06,3,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,University,PartlyCloudy,temp_warm,1870.0,14,True
2015-08-07 00:30:00,2,2015-08-07,5,True,True,1,Hows the weather Not too bad Good enough for a 5 minute brisk walk Those steps add up,no_response,STILL,FurnitureStore,Clear,temp_warm,58.0,15,True
2015-08-07 13:30:00,2,2015-08-07,1,True,True,1,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,no_response,STILL,University,Clear,temp_mild,0.0,15,True
2015-08-07 19:00:00,2,2015-08-07,3,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_warm,0.0,15,True
2015-08-07 22:00:00,2,2015-08-07,4,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,STILL,University,MostlyCloudy,temp_warm,0.0,15,True
2015-08-08 00:30:00,2,2015-08-08,5,False,True,0,donotnotify,no_send,STILL,ElectronicsStore,PartlyCloudy,temp_warm,24.0,16,False
2015-08-08 13:30:00,2,2015-08-08,1,True,True,1,Weekends are great for shopping Could you walk instead of drive to the nearest supermarket or store to find a deal or two,bad,STILL,ElectronicsStore,Overcast,temp_mild,56.0,16,False
2015-08-08 19:00:00,2,2015-08-08,3,True,True,1,Wouldnt the sun feel nice on your face Taking a walk now would brighten the rest of your day,good,STILL,University,Overcast,temp_warm,0.0,16,False
2015-08-08 22:00:00,2,2015-08-08,4,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,University,Overcast,temp_warm,215.0,16,False
2015-08-09 00:30:00,2,2015-08-09,5,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_warm,88.0,17,False
2015-08-09 13:30:00,2,2015-08-09,1,True,True,1,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,no_response,STILL,University,PartlyCloudy,temp_mild,0.0,17,False
2015-08-09 17:00:00,2,2015-08-09,2,True,True,2,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,no_response,STILL,ElectronicsStore,Overcast,temp_warm,974.0,17,False
2015-08-09 19:00:00,2,2015-08-09,3,False,True,0,donotnotify,no_send,STILL,University,Rain,temp_warm,337.0,17,False
2015-08-09 22:00:00,2,2015-08-09,4,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_warm,499.0,17,False
2015-08-10 00:30:00,2,2015-08-10,5,True,True,1,Wouldnt a walk be a great way to ensure you sleep well tonight,no_response,STILL,University,MostlyCloudy,temp_warm,207.0,18,True
2015-08-10 13:30:00,2,2015-08-10,1,True,True,1,Every step you take is a step in the right direction Can you fit 500 in now,no_response,STILL,University,PartlyCloudy,temp_mild,0.0,18,True
2015-08-10 17:00:00,2,2015-08-10,2,True,True,1,Your body is awesome How about expressing your gratitude with a 30 minute walk today,no_response,STILL,University,Overcast,temp_warm,124.0,18,True
2015-08-10 19:00:00,2,2015-08-10,3,True,True,1,How do your legs feel Bet theyd love a walk outside How about stretching them out with 1000 steps,no_response,STILL,University,Rain,temp_warm,57.0,18,True
2015-08-10 22:00:00,2,2015-08-10,4,False,True,0,donotnotify,no_send,STILL,University,MostlyCloudy,temp_mild,0.0,18,True
2015-08-11 00:30:00,2,2015-08-11,5,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_warm,103.0,19,True
2015-08-11 13:30:00,2,2015-08-11,1,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_mild,0.0,19,True
2015-08-11 17:00:00,2,2015-08-11,2,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_warm,0.0,19,True
2015-08-11 19:00:00,2,2015-08-11,3,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_warm,36.0,19,True
2015-08-12 00:30:00,2,2015-08-12,5,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,STILL,Healthcare,Overcast,temp_warm,0.0,20,True
2015-08-12 13:30:00,2,2015-08-12,1,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,STILL,University,Clear,temp_mild,0.0,20,True
2015-08-12 17:00:00,2,2015-08-12,2,True,True,1,Overwhelmed or in a slump Exercise can help with both What if you went for a 10 to 15minute walk,no_response,STILL,University,PartlyCloudy,temp_mild,0.0,20,True
2015-08-12 22:00:00,2,2015-08-12,4,True,True,1,How might you get in 100 extra steps right now 500 extra steps Maybe even 1000,good,STILL,University,MostlyCloudy,temp_warm,22.0,20,True
2015-08-13 00:30:00,2,2015-08-13,5,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,STILL,University,Clear,temp_mild,0.0,21,True
2015-08-13 13:30:00,2,2015-08-13,1,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_mild,0.0,21,True
2015-08-13 17:00:00,2,2015-08-13,2,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,STILL,University,Clear,temp_warm,107.0,21,True
2015-08-13 19:00:00,2,2015-08-13,3,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_warm,0.0,21,True
2015-08-13 22:00:00,2,2015-08-13,4,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_hot,92.0,21,True
2015-08-14 00:30:00,2,2015-08-14,5,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_warm,0.0,22,True
2015-08-14 13:30:00,2,2015-08-14,1,True,True,2,Good morning When you get to work how about going for a 510 minute walk before settling in at your desk,no_response,STILL,University,PartlyCloudy,temp_warm,0.0,22,True
2015-08-14 17:00:00,2,2015-08-14,2,True,True,2,What a great afternoon How about taking a walk around the block for some fresh air,good,STILL,University,PartlyCloudy,temp_warm,141.0,22,True
2015-08-14 19:00:00,2,2015-08-14,3,True,True,1,Its a pretty great outside this afternoon How about a walk around the block to enjoy the fresh air,no_response,STILL,University,PartlyCloudy,temp_warm,136.0,22,True
2015-08-15 00:30:00,2,2015-08-15,5,False,True,0,donotnotify,no_send,STILL,ElectronicsStore,PartlyCloudy,temp_warm,0.0,23,False
2015-08-15 13:30:00,2,2015-08-15,1,True,True,1,Weekends are a great time to explore local museums galleries Meandering through the exhibits is a great way to rack up steps,no_response,STILL,ElectronicsStore,PartlyCloudy,temp_mild,90.0,23,False
2015-08-15 19:00:00,2,2015-08-15,3,False,True,0,donotnotify,no_send,STILL,ClothingStore,PartlyCloudy,temp_hot,46.0,23,False
2015-08-15 22:00:00,2,2015-08-15,4,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Clear,temp_warm,862.0,23,False
2015-08-16 00:30:00,2,2015-08-16,5,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_warm,37.0,24,False
2015-08-16 13:30:00,2,2015-08-16,1,True,True,1,Feeling thirsty You might already be dehydrated Help your body out by finding a fountain or getting a glass of water,no_response,STILL,University,Clear,temp_mild,0.0,24,False
2015-08-16 17:00:00,2,2015-08-16,2,True,True,2,What a great afternoon How about taking a walk around the block for some fresh air,no_response,STILL,ElectronicsStore,MostlyCloudy,temp_hot,350.0,24,False
2015-08-16 19:00:00,2,2015-08-16,3,True,True,1,In the mood for some music or a podcast Pop in a pair of headphones listen while you walk,no_response,STILL,ElectronicsStore,PartlyCloudy,temp_hot,0.0,24,False
2015-08-16 22:00:00,2,2015-08-16,4,True,True,1,Did you know that walking boosts memory your ability to learn Increase your daily step count we bet you wont forget,no_response,STILL,Restaurant,Clear,temp_hot,502.0,24,False
2015-08-17 00:30:00,2,2015-08-17,5,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_hot,215.0,25,True
2015-08-17 13:30:00,2,2015-08-17,1,True,True,1,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,no_response,STILL,University,Clear,temp_warm,907.0,25,True
2015-08-17 19:00:00,2,2015-08-17,3,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,STILL,University,PartlyCloudy,temp_hot,0.0,25,True
2015-08-18 13:30:00,2,2015-08-18,1,True,True,1,Could you take a lap around your office floor or building before heading to your desk Be kind to your body before a long stretch of sitting,no_response,STILL,University,Overcast,temp_mild,0.0,26,True
